,elder,asiatic,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number
0,2460.0,89.0,10213.0,7930.0,2314.0,2823.0,771.0
1,4801.0,231.0,19282.0,13713.0,4097.0,5416.0,1454.0
2,2713.0,394.0,14283.0,10238.0,2792.0,3698.0,871.0
3,6736.0,1370.0,33057.0,25735.0,5716.0,7913.0,2118.0
4,10074.0,4026.0,49754.0,38882.0,10002.0,12987.0,3490.0
5,54600.0,317204.0,182564.0,128455.0,28886.0,67258.0,17872.0
6,1826.0,136.0,7266.0,5185.0,1669.0,2438.0,608.0
7,232.0,20.0,850.0,640.0,128.0,216.0,64.0
8,49074.0,32220.0,196424.0,148994.0,31984.0,53389.0,13632.0
9,348.0,54.0,1660.0,1227.0,201.0,492.0,129.0
10,21439.0,8150.0,93017.0,71587.0,18791.0,25818.0,7194.0
11,719.0,28.0,3322.0,2523.0,775.0,914.0,217.0
12,176.0,5.0,710.0,539.0,111.0,178.0,48.0
13,15745.0,2044.0,75463.0,54021.0,17475.0,21166.0,5256.0
14,1024.0,42.0,3877.0,3202.0,685.0,1022.0,287.0
15,85.0,5.0,273.0,205.0,52.0,80.0,23.0
16,1455.0,95.0,6984.0,5236.0,1575.0,1963.0,486.0
17,48038.0,19454.0,199236.0,145053.0,31913.0,60774.0,16872.0
18,40954.0,17749.0,139023.0,103855.0,23563.0,33878.0,11726.0
19,2782.0,664.0,14902.0,11243.0,2860.0,4348.0,1092.0
20,1980.0,225.0,9774.0,7158.0,2122.0,3171.0,781.0
21,1033.0,125.0,4991.0,3723.0,880.0,1479.0,366.0
22,308.0,11.0,1265.0,952.0,245.0,405.0,104.0
23,7716.0,1234.0,40375.0,28435.0,8960.0,10298.0,2530.0
24,615.0,26.0,3429.0,2555.0,810.0,959.0,254.0
25,1867.0,211.0,8012.0,6487.0,1220.0,1793.0,538.0
26,10728.0,871.0,47370.0,35068.0,10253.0,12684.0,3571.0
27,12167.0,1230.0,51164.0,38982.0,10575.0,13065.0,3383.0
28,3729.0,175.0,16090.0,11842.0,3341.0,4045.0,1160.0
29,409.0,14.0,1697.0,1281.0,391.0,453.0,122.0
30,90.0,2.0,323.0,239.0,57.0,86.0,23.0
31,7448.0,809.0,37247.0,28992.0,7559.0,10254.0,2575.0
32,54298.0,44707.0,257886.0,205361.0,39053.0,61478.0,17828.0
33,5996.0,685.0,19053.0,13952.0,3806.0,5000.0,1505.0
34,6635.0,764.0,19687.0,15623.0,3671.0,5992.0,1530.0
35,25788.0,9149.0,141823.0,104680.0,22960.0,38634.0,9669.0
36,8405.0,595.0,35206.0,24538.0,6692.0,9719.0,2494.0
37,3076.0,641.0,16500.0,11859.0,3174.0,4152.0,1009.0
38,775.0,40.0,3007.0,2279.0,600.0,1043.0,254.0
39,517.0,38.0,2481.0,2013.0,413.0,643.0,164.0
40,1183.0,50.0,4975.0,3713.0,833.0,1217.0,342.0
41,320.0,4.0,887.0,615.0,163.0,295.0,75.0
42,1204.0,17.0,4253.0,2959.0,1095.0,1309.0,346.0
43,737.0,114.0,3901.0,2604.0,671.0,889.0,242.0
44,31872.0,84087.0,154874.0,127859.0,19505.0,39594.0,11261.0
45,20873.0,6428.0,93304.0,70969.0,16289.0,25111.0,6683.0
46,108068.0,168410.0,725284.0,554966.0,95615.0,204266.0,49429.0
47,153797.0,43551.0,494930.0,352328.0,102154.0,163990.0,43465.0
48,11557.0,2285.0,55000.0,43398.0,8680.0,13020.0,3784.0
49,245.0,4.0,1287.0,1044.0,216.0,317.0,90.0
50,82.0,3.0,395.0,319.0,59.0,98.0,29.0
51,6043.0,200.0,25573.0,19571.0,5030.0,6934.0,1789.0
52,996.0,29.0,5180.0,3911.0,1063.0,1423.0,357.0
53,45236.0,8062.0,133006.0,99150.0,29587.0,40608.0,10946.0
54,1569.0,326.0,4576.0,3655.0,928.0,1360.0,447.0
55,16702.0,21427.0,83104.0,69361.0,16546.0,21235.0,6330.0
56,1803.0,69.0,7388.0,5242.0,1816.0,2157.0,504.0
57,11206.0,5426.0,69475.0,54622.0,11067.0,20949.0,4922.0
58,3455.0,253.0,12877.0,10174.0,2797.0,4348.0,1089.0
59,5705.0,558.0,16558.0,13092.0,3325.0,4671.0,1379.0
60,1406.0,88.0,6590.0,4782.0,1234.0,1722.0,434.0
61,563.0,26.0,1882.0,1280.0,294.0,735.0,190.0
62,24484.0,29494.0,119010.0,90415.0,20253.0,36143.0,10298.0
63,962.0,1602.0,7114.0,5596.0,1058.0,1997.0,472.0
64,2818.0,165.0,14147.0,10417.0,3105.0,3908.0,939.0
65,8744.0,1245.0,38323.0,27650.0,7365.0,10017.0,2780.0
66,19001.0,14226.0,62929.0,46273.0,13091.0,20316.0,6334.0
67,70941.0,78758.0,435453.0,346062.0,72406.0,117345.0,31062.0
68,6334.0,834.0,27512.0,22099.0,4336.0,6169.0,1886.0
69,4118.0,428.0,14847.0,10038.0,2553.0,3561.0,1225.0
70,14216.0,2318.0,54548.0,41887.0,10680.0,14667.0,3772.0
71,1107.0,24.0,4017.0,2986.0,849.0,1302.0,322.0
72,1991.0,72.0,8901.0,6413.0,1871.0,2779.0,683.0
73,309.0,30.0,1342.0,932.0,285.0,355.0,95.0
74,68390.0,34265.0,302227.0,225957.0,56970.0,83461.0,22451.0
75,5458.0,939.0,22389.0,14868.0,4376.0,6031.0,1564.0
76,9712.0,4751.0,54357.0,44442.0,7047.0,12592.0,3587.0
77,6720.0,2498.0,43454.0,35277.0,7912.0,11144.0,2496.0
78,7925.0,1968.0,30823.0,26499.0,5424.0,7847.0,2399.0
79,8623.0,737.0,31148.0,20836.0,6132.0,8681.0,2306.0
80,2413.0,160.0,14068.0,10272.0,2838.0,4882.0,1161.0
81,788.0,140.0,5867.0,4534.0,806.0,1498.0,356.0
82,950.0,65.0,4521.0,3325.0,920.0,1231.0,320.0
83,8979.0,1102.0,48041.0,36639.0,9158.0,13182.0,3204.0
84,1273.0,402.0,6011.0,5057.0,1030.0,1529.0,430.0
85,3242.0,465.0,12304.0,9864.0,2036.0,3369.0,1029.0
86,2185.0,103.0,11512.0,9333.0,2109.0,3062.0,765.0
87,11602.0,15020.0,101186.0,84877.0,15181.0,32077.0,7077.0
88,1587.0,92.0,7134.0,5292.0,2010.0,2318.0,548.0
89,7282.0,10340.0,37379.0,34386.0,5487.0,8941.0,2667.0
90,17179.0,7010.0,92042.0,72368.0,18610.0,25783.0,6329.0
91,7952.0,1283.0,45840.0,35418.0,9371.0,11281.0,2604.0
92,6634.0,6836.0,46947.0,37647.0,6984.0,12751.0,3412.0
93,1781.0,96.0,8867.0,6846.0,2033.0,2801.0,682.0
94,875.0,98.0,3444.0,2570.0,707.0,943.0,296.0
95,30343.0,72129.0,125524.0,94273.0,19582.0,38175.0,10260.0
96,507.0,21.0,1872.0,1378.0,328.0,535.0,159.0
97,914.0,77.0,5930.0,4166.0,1612.0,1777.0,423.0
98,7770.0,2941.0,36031.0,27896.0,7322.0,9597.0,3246.0
99,652.0,39.0,2373.0,1866.0,389.0,575.0,164.0
100,2386.0,208.0,6674.0,4867.0,1480.0,2271.0,651.0
101,8356.0,4876.0,41304.0,31680.0,7373.0,10328.0,2656.0
102,8339.0,8773.0,60820.0,49260.0,9450.0,18099.0,4100.0
103,8977.0,5485.0,59415.0,51085.0,7638.0,15416.0,3444.0
104,1570.0,93.0,7182.0,5262.0,1456.0,1811.0,482.0
105,791.0,7.0,4126.0,2884.0,1128.0,1198.0,279.0
106,8840.0,2520.0,41519.0,32895.0,6364.0,10383.0,2753.0
107,1214.0,75.0,6963.0,4884.0,1557.0,1985.0,497.0
108,2291.0,303.0,11444.0,8909.0,1794.0,2911.0,735.0
109,92566.0,35302.0,332209.0,236011.0,57452.0,88469.0,28191.0
110,5388.0,493.0,23910.0,17901.0,4378.0,7341.0,1749.0
111,1989.0,180.0,10847.0,8368.0,1955.0,3536.0,856.0
112,3539.0,1608.0,25149.0,19232.0,3783.0,5948.0,1508.0
113,17.0,0.0,93.0,68.0,16.0,25.0,7.0
114,7854.0,797.0,42375.0,31184.0,8235.0,12569.0,3396.0
115,548.0,19.0,3400.0,2523.0,978.0,1051.0,247.0
116,379.0,2.0,904.0,610.0,193.0,256.0,73.0
117,295.0,26.0,1307.0,1012.0,185.0,413.0,96.0
118,3447.0,324.0,16720.0,12823.0,3570.0,4577.0,1139.0
119,109920.0,742295.0,426522.0,289010.0,57548.0,143158.0,35804.0
120,1014.0,22.0,4801.0,3496.0,1286.0,1473.0,350.0
121,8064.0,499.0,37964.0,28414.0,8944.0,10983.0,2737.0
122,300.0,11.0,1025.0,714.0,163.0,276.0,83.0
123,564.0,28.0,2253.0,1760.0,371.0,552.0,161.0
124,5699.0,911.0,21671.0,14036.0,4371.0,5438.0,1548.0
125,1673.0,1031.0,9170.0,8151.0,1169.0,1890.0,611.0
126,1502.0,188.0,7243.0,5754.0,1152.0,1706.0,503.0
127,1401.0,63.0,6610.0,4866.0,1488.0,2032.0,514.0
128,2096.0,134.0,9016.0,6636.0,1896.0,2528.0,600.0
129,3356.0,337.0,16595.0,11047.0,4040.0,4797.0,1181.0
130,1331.0,137.0,5142.0,4135.0,843.0,1246.0,357.0
131,89.0,6.0,725.0,548.0,150.0,238.0,56.0
132,3526.0,276.0,19101.0,14219.0,4201.0,5394.0,1213.0
133,3988.0,461.0,13923.0,10316.0,3252.0,4012.0,1095.0
134,1152.0,104.0,5622.0,4162.0,1284.0,1718.0,431.0
135,8454.0,1229.0,42295.0,29554.0,8594.0,11034.0,2704.0
136,747.0,121.0,3213.0,2616.0,597.0,880.0,235.0
137,9002.0,2710.0,37762.0,30577.0,7048.0,9424.0,2584.0
138,8115.0,3406.0,25559.0,19719.0,5701.0,7281.0,2129.0
139,12505.0,2165.0,40351.0,27506.0,7942.0,11098.0,3350.0
140,930.0,73.0,4296.0,3540.0,610.0,1042.0,279.0
141,700.0,25.0,3128.0,2350.0,555.0,909.0,260.0
142,6425.0,784.0,28704.0,23568.0,4546.0,6719.0,1920.0
143,12140.0,1417.0,30103.0,18260.0,6179.0,8799.0,2857.0
144,2220.0,104.0,10741.0,7584.0,2161.0,3575.0,811.0
145,3773.0,126.0,19534.0,13278.0,4776.0,5246.0,1223.0
146,9481.0,3163.0,46518.0,35452.0,7992.0,13075.0,3125.0
147,1693.0,100.0,8592.0,6049.0,1868.0,2367.0,559.0
148,1059.0,48.0,6495.0,4828.0,1470.0,1675.0,401.0
149,1873.0,48.0,11012.0,6950.0,2891.0,3203.0,731.0
150,1616.0,75.0,5651.0,4033.0,1233.0,1598.0,448.0
151,4082.0,329.0,16559.0,12362.0,3878.0,4812.0,1197.0
152,1992.0,70.0,5839.0,4545.0,1109.0,1620.0,489.0
153,93.0,1.0,275.0,192.0,51.0,81.0,22.0
154,1464.0,98.0,5144.0,4191.0,937.0,1347.0,407.0
155,602.0,42.0,3488.0,2557.0,824.0,955.0,216.0
156,1496.0,22.0,7258.0,5424.0,1365.0,2344.0,553.0
157,10965.0,935.0,33175.0,23972.0,6437.0,9312.0,2631.0
158,894.0,64.0,3520.0,2516.0,741.0,1128.0,285.0
159,2815.0,289.0,12494.0,9262.0,2411.0,3071.0,873.0
160,392.0,22.0,2587.0,1958.0,419.0,547.0,149.0
161,597.0,93.0,3503.0,2740.0,548.0,1063.0,254.0
162,5723.0,383.0,32526.0,24819.0,7129.0,10399.0,2524.0
163,3104.0,384.0,17165.0,13542.0,2288.0,5573.0,1323.0
164,1975.0,115.0,9060.0,6771.0,1989.0,2594.0,670.0
165,453.0,46.0,2690.0,2155.0,382.0,757.0,181.0
166,1228.0,114.0,7452.0,5469.0,1532.0,2450.0,573.0
167,11812.0,5396.0,76314.0,62277.0,13405.0,22833.0,6074.0
168,740.0,54.0,2929.0,2299.0,542.0,771.0,205.0
169,2104.0,103.0,5278.0,3632.0,1272.0,1884.0,542.0
170,899.0,35.0,3366.0,2701.0,653.0,911.0,270.0
171,1650.0,379.0,6623.0,5041.0,1252.0,1748.0,467.0
172,48923.0,83346.0,183465.0,132718.0,27536.0,45784.0,13800.0
173,2336.0,120.0,9534.0,6865.0,2094.0,2603.0,699.0
174,1522.0,31.0,6081.0,4428.0,1530.0,1778.0,486.0
175,1490.0,36.0,5728.0,3913.0,1504.0,1770.0,483.0
176,2563.0,88.0,12121.0,8822.0,2585.0,3203.0,803.0
177,1825.0,97.0,8095.0,6067.0,1688.0,2314.0,593.0
178,33233.0,23655.0,139527.0,117647.0,21744.0,35011.0,9872.0
179,197656.0,420909.0,893601.0,631650.0,133740.0,251137.0,70932.0
180,7751.0,531.0,37210.0,27365.0,8435.0,10224.0,2393.0
181,50525.0,6481.0,152080.0,110189.0,33454.0,47754.0,12360.0
182,1175.0,70.0,4805.0,3728.0,751.0,1180.0,354.0
183,427.0,70.0,2663.0,2099.0,406.0,769.0,183.0
184,802.0,70.0,4766.0,3634.0,784.0,1437.0,344.0
185,3101.0,223.0,16502.0,12882.0,3195.0,3962.0,1001.0
186,1266.0,75.0,5428.0,3791.0,1107.0,1521.0,389.0
187,246.0,5.0,661.0,453.0,140.0,191.0,62.0
188,7148.0,5589.0,42149.0,34259.0,5834.0,9946.0,2572.0
189,131.0,5.0,849.0,647.0,169.0,257.0,73.0
190,476.0,31.0,2123.0,1825.0,374.0,564.0,149.0
191,13480.0,2752.0,62241.0,44687.0,12518.0,16528.0,4124.0
192,1604.0,157.0,12530.0,9852.0,2228.0,3684.0,873.0
193,5819.0,1177.0,29627.0,23238.0,5794.0,7219.0,1978.0
194,21581.0,17786.0,87240.0,66612.0,13238.0,22014.0,6268.0
195,485.0,15.0,2252.0,1693.0,400.0,739.0,181.0
196,11428.0,1202.0,46550.0,35650.0,7779.0,11288.0,3420.0
197,83.0,3.0,303.0,236.0,58.0,86.0,25.0
198,5254.0,1183.0,20912.0,16086.0,3541.0,5387.0,1476.0
199,3550.0,155.0,15993.0,11257.0,4152.0,4854.0,1178.0
200,2971.0,394.0,11022.0,8115.0,1986.0,3372.0,822.0
201,4991.0,1439.0,20697.0,14813.0,4249.0,5853.0,1527.0
202,8324.0,365.0,27366.0,19562.0,4876.0,8426.0,2111.0
203,2719.0,148.0,11774.0,8188.0,2668.0,3375.0,835.0
204,622.0,28.0,2438.0,1949.0,419.0,595.0,179.0
205,1563.0,66.0,8621.0,6816.0,1524.0,2681.0,630.0
206,59955.0,10988.0,214418.0,157746.0,45373.0,63668.0,16623.0
207,1553.0,317.0,9101.0,7009.0,1589.0,2460.0,623.0
208,11720.0,9318.0,44103.0,32902.0,7733.0,10817.0,3435.0
209,2724.0,417.0,11029.0,7477.0,1594.0,3766.0,985.0
210,531.0,35.0,2376.0,1671.0,521.0,634.0,173.0
211,485.0,29.0,1769.0,1349.0,318.0,484.0,134.0
212,1547.0,51.0,8764.0,6333.0,1553.0,2475.0,576.0
213,2088.0,1623.0,16081.0,13615.0,2469.0,3229.0,864.0
214,3735.0,285.0,16674.0,12732.0,3307.0,4454.0,1194.0
215,880.0,256.0,5496.0,4155.0,1020.0,1946.0,456.0
216,5003.0,529.0,12585.0,9076.0,2557.0,3656.0,1106.0
217,6188.0,271.0,21897.0,16032.0,4504.0,6315.0,1653.0
218,804.0,240.0,5885.0,4745.0,698.0,1666.0,382.0
219,26420.0,10773.0,130626.0,103296.0,20338.0,28790.0,7497.0
220,3610.0,259.0,17760.0,12793.0,4062.0,4742.0,1179.0
221,433.0,14.0,1643.0,1310.0,253.0,415.0,124.0
222,2233.0,76.0,9130.0,6561.0,1824.0,3167.0,777.0
223,1025.0,47.0,4283.0,3125.0,796.0,1001.0,287.0
224,10243.0,1467.0,61039.0,47861.0,8883.0,15490.0,3783.0
225,774.0,30.0,3074.0,2482.0,539.0,793.0,224.0
226,793.0,41.0,3604.0,2549.0,781.0,1229.0,298.0
227,1203.0,66.0,6690.0,5068.0,1320.0,2035.0,497.0
228,7752.0,970.0,36526.0,28056.0,6521.0,11033.0,2711.0
229,4773.0,169.0,20706.0,15335.0,4590.0,5404.0,1473.0
230,2831.0,136.0,7761.0,5295.0,1651.0,2361.0,666.0
231,1336.0,111.0,6029.0,4544.0,1089.0,1625.0,422.0
232,8481.0,1971.0,32101.0,22757.0,5408.0,8165.0,2266.0
233,2150.0,107.0,7171.0,5101.0,1435.0,2154.0,566.0
234,94.0,6.0,350.0,259.0,74.0,106.0,31.0
235,15366.0,2916.0,67959.0,52737.0,10568.0,21025.0,5923.0
236,3389.0,323.0,19641.0,15404.0,3918.0,4652.0,1217.0
237,4714.0,489.0,22543.0,17493.0,4427.0,5538.0,1312.0
238,6273.0,10900.0,25108.0,19401.0,5160.0,6833.0,2054.0
239,3881.0,1088.0,12601.0,9646.0,2650.0,3615.0,1102.0
240,5826.0,262.0,18613.0,12869.0,3738.0,5522.0,1442.0
241,173.0,10.0,721.0,551.0,114.0,191.0,57.0
242,35396.0,12504.0,164540.0,129387.0,26009.0,39303.0,11687.0
243,3295.0,704.0,19050.0,15272.0,3379.0,4812.0,1215.0
244,146.0,30.0,743.0,560.0,130.0,192.0,49.0
245,23120.0,18593.0,138599.0,113055.0,23820.0,42445.0,11444.0
246,5931.0,371.0,21569.0,16541.0,4706.0,6425.0,1724.0
247,1240.0,45.0,6010.0,4226.0,1306.0,1971.0,490.0
248,1482.0,148.0,7186.0,5245.0,1481.0,2120.0,536.0
249,4431.0,239.0,20021.0,15245.0,4022.0,5203.0,1277.0
250,4813.0,1669.0,20445.0,15056.0,3914.0,5465.0,1338.0
251,212.0,38.0,1039.0,758.0,195.0,302.0,77.0
252,949.0,82.0,4155.0,2845.0,928.0,1212.0,312.0
253,610.0,38.0,1343.0,929.0,258.0,393.0,132.0
254,186.0,4.0,642.0,462.0,121.0,196.0,52.0
255,895.0,97.0,2543.0,1901.0,453.0,680.0,223.0
256,7732.0,1699.0,39665.0,30314.0,5971.0,10963.0,2728.0
257,7537.0,404.0,31621.0,25104.0,7303.0,9214.0,2336.0
258,4419.0,285.0,16831.0,11689.0,3754.0,4752.0,1296.0
259,3299.0,383.0,17393.0,13081.0,3406.0,4457.0,1063.0
260,600.0,27.0,2418.0,1959.0,431.0,636.0,183.0
261,370.0,25.0,1042.0,736.0,181.0,342.0,87.0
262,539.0,26.0,1861.0,1422.0,368.0,560.0,160.0
263,1987.0,91.0,9782.0,6990.0,2530.0,2943.0,684.0
264,1381.0,162.0,7077.0,5152.0,1607.0,1995.0,470.0
265,1337.0,188.0,9035.0,7195.0,1237.0,3003.0,689.0
266,3991.0,453.0,15791.0,10984.0,3099.0,4157.0,1153.0
267,3025.0,296.0,14540.0,10108.0,3235.0,4170.0,1009.0
268,2605.0,245.0,13841.0,9745.0,2793.0,3586.0,922.0
269,3122.0,190.0,15124.0,10641.0,3514.0,4505.0,1020.0
270,2405.0,101.0,9067.0,6900.0,2053.0,2465.0,690.0
271,5574.0,603.0,9616.0,7078.0,2142.0,3379.0,1077.0
272,1156.0,126.0,5262.0,4539.0,786.0,1136.0,332.0
273,3519.0,159.0,12813.0,9362.0,3272.0,4114.0,1022.0
274,10802.0,2076.0,43675.0,32590.0,9865.0,12717.0,3218.0
275,782.0,78.0,3865.0,2712.0,823.0,1198.0,296.0
276,33720.0,30428.0,153794.0,114852.0,26160.0,46978.0,11719.0
277,1260.0,116.0,5337.0,4423.0,882.0,1317.0,372.0
278,1130.0,143.0,3677.0,2470.0,922.0,1159.0,306.0
279,2436.0,320.0,12500.0,8671.0,2663.0,3453.0,815.0
280,2445.0,110.0,14644.0,10808.0,2850.0,3640.0,857.0
281,3371.0,539.0,15781.0,12077.0,3149.0,3838.0,1078.0
282,669.0,29.0,2789.0,2018.0,569.0,719.0,201.0
283,147978.0,611274.0,661141.0,460574.0,110259.0,242663.0,54827.0
284,4018.0,1120.0,19691.0,14441.0,3879.0,5151.0,1224.0
285,6406.0,759.0,17014.0,12207.0,3726.0,5265.0,1627.0
286,374.0,19.0,1560.0,1180.0,289.0,438.0,116.0
287,4964.0,450.0,27601.0,20896.0,5319.0,7703.0,1924.0
288,982.0,274.0,4685.0,3624.0,796.0,1323.0,404.0
289,4224.0,205.0,9566.0,6075.0,2215.0,3108.0,970.0
290,37577.0,32227.0,177699.0,145345.0,28308.0,49031.0,12823.0
291,3988.0,553.0,22614.0,17025.0,3960.0,6591.0,1571.0
292,5610.0,342.0,22153.0,15109.0,4901.0,6951.0,1830.0
293,1204.0,42.0,5955.0,4438.0,1473.0,1687.0,401.0
294,74880.0,45149.0,316527.0,232448.0,52225.0,81047.0,22399.0
295,2842.0,722.0,11906.0,9805.0,1980.0,2987.0,994.0
296,3570.0,381.0,16838.0,12438.0,3529.0,4445.0,1101.0
297,4775.0,439.0,17381.0,12744.0,3129.0,4898.0,1286.0
298,10208.0,3899.0,39310.0,28870.0,8420.0,11402.0,3567.0
299,4427.0,188.0,17405.0,12968.0,3842.0,5002.0,1306.0
300,915.0,67.0,3824.0,2785.0,761.0,1065.0,271.0
301,13733.0,2654.0,70409.0,59586.0,10189.0,16007.0,4598.0
302,1996.0,61.0,6700.0,4872.0,1637.0,2097.0,552.0
303,1196.0,81.0,5398.0,4681.0,863.0,1310.0,371.0
304,2986.0,225.0,12117.0,9793.0,2200.0,3186.0,891.0
305,698.0,77.0,3159.0,2440.0,594.0,1038.0,262.0
306,1826.0,207.0,8920.0,6541.0,1801.0,2274.0,599.0
307,40485.0,12584.0,207524.0,150568.0,38375.0,55932.0,13765.0
308,1183.0,117.0,5598.0,4015.0,1377.0,1798.0,470.0
309,23077.0,6683.0,80819.0,59451.0,14906.0,20862.0,6411.0
310,13082.0,1086.0,61796.0,45813.0,12530.0,14753.0,4106.0
311,3008.0,322.0,13979.0,10672.0,2943.0,3675.0,921.0
312,18042.0,2810.0,68180.0,49293.0,12345.0,16597.0,4967.0
313,1082.0,46.0,5083.0,3568.0,1012.0,1183.0,347.0
314,1050.0,196.0,5839.0,4048.0,1190.0,2068.0,474.0
315,3644.0,464.0,15494.0,12280.0,2468.0,3651.0,1093.0
316,14580.0,949.0,58840.0,44871.0,11004.0,15255.0,4264.0
317,3121.0,247.0,18291.0,12929.0,3659.0,4483.0,1054.0
318,5934.0,1449.0,38444.0,31137.0,5648.0,10189.0,2494.0
319,516.0,28.0,2031.0,1504.0,326.0,515.0,138.0
320,29795.0,13198.0,118252.0,89557.0,19566.0,30933.0,9295.0
321,655.0,18.0,2275.0,1703.0,439.0,570.0,174.0
322,5335.0,689.0,24215.0,18629.0,5618.0,7209.0,1780.0
323,1356.0,214.0,4843.0,3572.0,960.0,1370.0,374.0
324,3087.0,188.0,15360.0,12160.0,2985.0,3930.0,981.0
325,10511.0,799.0,54545.0,40946.0,10899.0,14871.0,3420.0
326,5795.0,809.0,34606.0,26203.0,5090.0,8714.0,2104.0
327,3214.0,116.0,14983.0,10827.0,3072.0,4763.0,1190.0
328,604.0,19.0,2303.0,1694.0,373.0,598.0,187.0
329,2224.0,4177.0,12751.0,10542.0,2052.0,2924.0,934.0
330,2486.0,92.0,12920.0,9531.0,3459.0,3558.0,937.0
331,3027.0,174.0,12010.0,8351.0,2400.0,3607.0,926.0
332,10565.0,1508.0,44633.0,33740.0,8607.0,11177.0,3223.0
333,5551.0,344.0,21647.0,14976.0,4943.0,6126.0,1556.0
334,460.0,83.0,2010.0,1456.0,383.0,594.0,176.0
335,4687.0,8412.0,28203.0,23248.0,3797.0,5999.0,1752.0
336,584.0,13.0,2853.0,1971.0,767.0,857.0,214.0
337,1634.0,56.0,6571.0,4611.0,1438.0,1772.0,495.0
338,6937.0,1585.0,30020.0,22022.0,4991.0,7079.0,1908.0
339,1780.0,76.0,6517.0,4473.0,1340.0,1663.0,486.0
340,23797.0,2484.0,55067.0,36618.0,14194.0,18745.0,5424.0
341,1595.0,175.0,4870.0,3380.0,886.0,1513.0,459.0
342,9658.0,4282.0,25937.0,20466.0,4297.0,7109.0,2121.0
343,16997.0,1681.0,47000.0,34515.0,8001.0,13741.0,4197.0
344,1320.0,60.0,5225.0,3675.0,1126.0,1352.0,384.0
345,7052.0,1090.0,26629.0,20813.0,5025.0,7364.0,2124.0
346,194.0,4.0,788.0,607.0,173.0,227.0,69.0
347,610.0,37.0,2690.0,2198.0,506.0,732.0,194.0
348,1999.0,245.0,10179.0,8011.0,1493.0,3156.0,769.0
349,169.0,24.0,1287.0,1041.0,170.0,365.0,84.0
350,4691.0,1904.0,26805.0,20785.0,5528.0,7933.0,1929.0
351,1709.0,533.0,9302.0,7767.0,1514.0,2221.0,607.0
352,1633.0,390.0,8857.0,6971.0,1530.0,2279.0,593.0
353,757.0,31.0,3453.0,2539.0,691.0,831.0,239.0
354,891.0,36.0,5298.0,3771.0,1138.0,1369.0,318.0
355,3586.0,223.0,11421.0,7946.0,2748.0,3570.0,948.0
356,2568.0,270.0,10820.0,8197.0,2179.0,2652.0,779.0
357,2700.0,157.0,10462.0,8004.0,1736.0,2765.0,804.0
358,5551.0,626.0,21228.0,14987.0,4663.0,5889.0,1552.0
359,3957.0,281.0,13623.0,9817.0,2776.0,3695.0,1085.0
360,10030.0,8141.0,40826.0,32839.0,6933.0,9621.0,3042.0
361,329.0,15.0,1286.0,1056.0,218.0,320.0,94.0
362,844.0,449.0,3921.0,3120.0,675.0,1034.0,280.0
363,79.0,5.0,288.0,211.0,44.0,88.0,22.0
364,6040.0,22389.0,19376.0,12799.0,3056.0,6211.0,1775.0
365,5442.0,1348.0,22744.0,16164.0,4628.0,6179.0,1644.0
366,2241.0,196.0,8271.0,6164.0,1773.0,2573.0,686.0
367,6198.0,640.0,29034.0,21579.0,5437.0,6766.0,1828.0
368,39532.0,22363.0,171626.0,131114.0,27263.0,40673.0,13522.0
369,1364.0,163.0,5463.0,4365.0,867.0,1424.0,420.0
370,1737.0,90.0,7444.0,5092.0,1734.0,2068.0,518.0
371,986.0,30.0,3325.0,2637.0,562.0,905.0,250.0
372,17127.0,10992.0,92379.0,71409.0,16087.0,22914.0,6445.0
373,1445.0,129.0,6813.0,5848.0,960.0,1457.0,419.0
374,1095.0,113.0,3110.0,2114.0,725.0,994.0,297.0
375,1464.0,135.0,6778.0,5004.0,1406.0,1668.0,483.0
376,5561.0,271.0,21840.0,15308.0,5757.0,6735.0,1688.0
377,3752.0,249.0,16824.0,12251.0,3594.0,4543.0,1127.0
378,564.0,121.0,3548.0,3206.0,557.0,907.0,245.0
379,1901.0,114.0,5783.0,4125.0,1161.0,1691.0,456.0
380,1730.0,120.0,6854.0,5168.0,1618.0,1834.0,503.0
381,1724.0,176.0,9528.0,6726.0,2284.0,2570.0,630.0
382,667.0,185.0,2813.0,2270.0,409.0,621.0,190.0
383,6812.0,790.0,36408.0,26054.0,6712.0,8914.0,2181.0
384,2539.0,433.0,10829.0,7889.0,2277.0,3325.0,842.0
385,4411.0,4532.0,22395.0,19411.0,2823.0,4633.0,1410.0
386,120425.0,177748.0,820238.0,695465.0,122040.0,226524.0,59528.0
387,3907.0,195.0,15698.0,11311.0,2963.0,3987.0,1085.0
388,119.0,5.0,418.0,309.0,84.0,128.0,34.0
389,5166.0,520.0,18460.0,12407.0,4231.0,5876.0,1496.0
390,413.0,22.0,1039.0,702.0,231.0,335.0,101.0
391,6817.0,550.0,23089.0,16433.0,4057.0,6237.0,1654.0
392,17353.0,9438.0,104063.0,76815.0,17750.0,29970.0,7633.0
393,49.0,0.0,168.0,137.0,29.0,43.0,12.0
394,3323.0,182.0,10650.0,6755.0,2351.0,3148.0,831.0
395,4071.0,509.0,14251.0,11230.0,3118.0,4634.0,1308.0
396,2453.0,404.0,13572.0,10184.0,2445.0,3709.0,871.0
397,6348.0,765.0,21311.0,16149.0,5173.0,6890.0,1974.0
398,811.0,22.0,3233.0,2175.0,794.0,938.0,218.0
